VideoName,ShotSeq,HitFrame,Hitter,RoundHead,Backhand,BallHeight,LandingX,LandingY,HitterLocationX,HitterLocationY,DefenderLocationX,DefenderLocationY,BallType,Winner
00279.mp4,10,339,B,2,2,2,822,521,767,485,663,319,6,X
00279.mp4,11,367,A,2,1,2,811,385,725,512,759,530,8,X
00279.mp4,12,401,B,2,2,1,831,633,740,365,767,378,7,X
00279.mp4,13,425,B,2,2,1,694,643,753,612,701,342,5,X
00279.mp4,14,443,A,2,2,2,522,346,579,336,712,601,6,X
00279.mp4,15,477,B,2,1,2,476,518,296,412,595,330,8,X
00279.mp4,16,503,A,2,2,2,488,379,552,484,539,508,8,X
00279.mp4,17,530,B,2,2,2,763,560,662,546,615,370,3,X
00279.mp4,18,551,B,1,2,1,877,613,861,592,677,345,3,X
00279.mp4,19,569,A,2,1,2,782,333,715,315,811,596,6,X
00279.mp4,20,606,B,2,1,2,443,528,527,502,617,312,6,X
00279.mp4,21,634,A,2,2,2,486,381,572,505,544,527,8,X
00279.mp4,22,680,B,2,2,1,466,648,465,626,594,332,3,X
00279.mp4,23,707,A,2,2,2,532,354,541,580,510,604,6,X
00279.mp4,24,746,B,1,2,1,684,620,645,578,677,338,5,X
00279.mp4,25,756,A,2,2,2,532,338,297,411,658,626,6,X
00279.mp4,26,764,A,2,2,2,506,338,297,412,682,618,6,X
00279.mp4,27,792,B,2,2,2,475,540,518,496,584,320,6,X
00279.mp4,28,867,B,2,2,1,872,611,811,593,663,322,3,X
00279.mp4,29,899,A,2,2,2,0,0,296,412,683,536,8,X
00279.mp4,30,928,B,2,2,2,508,494,550,459,630,333,6,X
00279.mp4,31,951,A,2,2,2,493,359,544,454,524,471,6,X
00279.mp4,32,971,A,2,2,2,0,0,533,380,611,485,8,X
00279.mp4,33,983,B,2,2,2,0,0,552,367,652,521,8,X
00279.mp4,34,998,B,2,2,2,818,584,619,344,639,366,6,X
00279.mp4,35,1018,B,1,2,1,787,618,774,590,687,345,3,X
00279.mp4,36,1047,A,2,2,1,577,315,681,570,655,584,5,X
00279.mp4,37,1060,B,2,2,2,513,574,609,560,556,318,6,X
00279.mp4,38,1086,A,2,1,2,746,352,683,345,621,546,6,X
00279.mp4,39,1094,A,2,1,2,758,370,634,537,669,551,8,X
00279.mp4,40,1135,B,2,2,1,504,641,531,626,615,341,3,X
00279.mp4,41,1169,A,2,2,1,541,310,588,556,550,574,3,X
00279.mp4,42,1210,B,2,1,1,447,636,474,620,603,311,7,X
00279.mp4,43,1236,A,2,2,2,525,354,572,341,560,558,6,X
00279.mp4,44,1273,B,2,2,1,451,619,508,604,567,340,3,X
00279.mp4,45,1299,A,2,1,2,815,338,584,580,621,595,6,B
00280.mp4,1,22,B,2,1,2,602,550,631,532,302,415,1,X
00280.mp4,2,37,A,2,1,2,0,0,292,421,629,511,6,X
00280.mp4,3,60,B,2,1,2,497,520,583,496,302,415,8,X
00280.mp4,4,74,B,2,1,2,651,510,589,490,645,341,6,X
00280.mp4,5,86,A,2,1,2,717,326,617,501,636,519,2,X
00280.mp4,6,101,A,2,2,1,771,312,678,527,700,543,7,X
00280.mp4,7,132,B,2,2,1,798,581,714,560,709,327,7,X
00280.mp4,8,182,B,2,1,2,418,579,302,415,512,299,6,X
00280.mp4,9,212,A,2,1,2,506,361,513,533,442,575,6,A
00281.mp4,1,32,B,2,2,2,698,510,626,494,1117,384,1,X
00281.mp4,2,55,A,2,1,2,715,312,655,473,1129,420,6,A
00282.mp4,1,22,A,2,2,2,676,290,596,478,1144,419,1,X
00282.mp4,2,43,B,2,2,2,520,487,563,431,1141,418,6,X
00282.mp4,3,72,A,2,2,2,713,334,659,456,1143,418,8,X
00282.mp4,4,110,B,2,2,1,538,585,610,565,1141,416,7,X
00282.mp4,5,146,B,2,2,2,540,507,579,476,1141,417,6,X
00282.mp4,6,231,A,2,2,2,541,276,474,549,1138,416,6,X
00282.mp4,7,256,B,2,2,2,532,475,573,460,1143,420,6,X
00282.mp4,8,281,A,2,2,2,543,325,574,436,1141,416,8,X
00282.mp4,9,329,B,2,2,1,618,590,660,549,1139,417,5,X
00282.mp4,10,344,A,2,2,2,543,272,685,563,1138,416,6,X
00282.mp4,11,369,B,2,2,2,542,471,556,420,1141,417,6,X
00282.mp4,12,396,A,2,2,2,520,338,580,420,1142,418,8,X
00282.mp4,13,428,B,2,2,2,618,479,637,448,1141,418,6,A
00283.mp4,1,24,A,2,2,2,0,0,299,422,656,503,6,X
00283.mp4,2,64,B,2,2,2,0,0,298,423,617,336,6,X
00283.mp4,3,86,A,2,2,1,0,0,308,415,595,539,6,X
00283.mp4,4,111,B,2,1,2,496,567,552,552,528,301,6,X
00283.mp4,5,136,A,2,2,2,502,359,596,508,504,553,6,X
00283.mp4,6,163,B,2,2,2,768,523,736,482,656,349,6,X
00283.mp4,7,186,A,2,1,2,667,376,669,498,624,531,6,X
00283.mp4,8,204,B,2,2,2,748,522,733,475,721,353,6,X
00283.mp4,9,272,B,2,1,2,462,530,509,482,514,304,6,X
00283.mp4,10,295,A,2,2,2,471,364,545,489,489,520,8,B
00284.mp4,1,27,B,2,2,2,691,505,717,486,266,297,6,X
00284.mp4,2,56,A,2,2,2,508,365,638,473,265,298,8,X
00284.mp4,3,96,B,1,2,1,456,579,468,551,589,300,5,A
00285.mp4,1,25,A,2,1,2,0,0,292,421,556,529,1,X
00285.mp4,2,33,A,2,2,2,601,348,588,524,301,415,1,X
00285.mp4,3,61,A,2,2,2,701,352,639,510,660,521,6,X
00285.mp4,4,77,A,2,1,2,780,391,671,517,302,415,8,X
00285.mp4,5,98,B,2,1,2,768,505,714,479,301,415,8,X
00285.mp4,6,155,B,2,2,2,557,558,582,543,568,302,6,X
00285.mp4,7,184,A,2,1,2,746,366,671,526,724,562,6,X
00285.mp4,8,228,B,2,2,1,548,632,558,614,603,335,3,X
00285.mp4,9,253,A,2,1,2,822,346,668,581,302,415,6,X
00285.mp4,10,256,A,2,1,2,832,342,666,564,714,595,6,B
00286.mp4,1,65,A,2,1,2,727,353,678,324,632,512,6,X
00286.mp4,2,109,A,2,2,2,0,0,636,512,1247,460,6,X
00286.mp4,3,142,A,2,1,2,718,339,731,339,658,509,6,X
00286.mp4,4,172,B,2,2,2,707,477,698,454,712,346,6,X
00286.mp4,5,213,A,2,2,1,568,293,584,495,555,509,7,X
00286.mp4,6,242,B,2,2,2,831,518,776,477,671,305,6,X
00286.mp4,7,294,B,2,2,2,0,0,698,283,721,526,6,X
00286.mp4,8,325,A,2,1,2,0,0,633,315,789,486,6,A
00287.mp4,1,51,A,2,1,2,0,0,267,296,703,489,1,X
00287.mp4,2,63,B,2,1,2,672,509,709,487,265,299,6,X
00287.mp4,3,70,B,2,1,2,684,504,705,481,265,299,6,X
00287.mp4,4,91,A,2,1,2,744,357,706,472,716,513,8,X
00287.mp4,5,122,B,1,2,1,465,597,465,570,265,300,3,A
00288.mp4,1,19,B,2,2,2,0,0,635,484,1142,420,1,X
00288.mp4,2,25,B,2,1,2,0,0,636,467,1140,419,1,X
00288.mp4,3,42,A,2,2,2,653,317,627,460,1140,418,6,X
00288.mp4,4,71,B,2,2,1,481,586,530,567,1141,418,7,X
00288.mp4,5,95,B,2,2,2,708,533,637,509,1141,419,6,X
00288.mp4,6,109,B,2,1,2,761,504,698,467,1141,420,6,X
00288.mp4,7,178,B,2,2,1,0,0,710,523,1141,418,4,X
00288.mp4,8,196,A,2,2,2,0,0,710,529,1141,418,6,X
00288.mp4,9,215,B,2,2,2,627,492,652,480,1144,420,6,X
00288.mp4,10,247,A,2,2,1,523,245,577,488,1141,419,5,X
00288.mp4,11,257,B,2,2,2,447,518,568,501,1140,418,6,A
00289.mp4,1,19,B,2,1,2,603,557,650,536,301,413,1,X
00289.mp4,2,39,A,2,2,2,0,0,291,419,594,539,6,X
00289.mp4,3,49,B,2,1,2,538,550,581,534,535,370,8,X
00289.mp4,4,68,B,1,2,1,458,583,467,553,563,345,3,X
00289.mp4,5,81,A,2,2,2,492,329,301,412,522,590,6,X
00289.mp4,6,114,B,2,2,2,506,522,536,499,300,413,6,X
00289.mp4,7,129,A,2,2,2,505,340,599,476,547,513,6,X
00289.mp4,8,177,B,1,2,1,466,613,473,580,556,346,3,X
00289.mp4,9,216,A,1,2,1,507,298,300,413,580,555,5,X
00289.mp4,10,231,B,2,1,2,510,558,558,543,532,303,6,X
00289.mp4,11,260,A,2,1,2,757,365,668,538,701,553,6,X
00289.mp4,12,291,B,2,2,2,841,520,783,482,708,348,8,X
00289.mp4,13,351,B,2,1,2,450,555,547,545,554,307,6,X
00289.mp4,14,413,B,1,2,1,438,602,465,571,290,421,3,X
00289.mp4,15,433,A,2,2,2,486,322,300,413,514,591,6,X
00289.mp4,16,470,B,2,2,2,793,563,725,530,591,296,6,X
00289.mp4,17,503,A,2,1,2,750,370,701,524,718,557,6,X
00289.mp4,18,565,A,2,2,2,521,359,582,350,698,591,6,X
00289.mp4,19,576,A,2,2,2,512,368,301,412,643,549,6,X
00289.mp4,20,600,B,2,1,2,516,514,584,331,301,412,8,X
00289.mp4,21,653,A,2,2,1,603,277,631,514,642,542,5,X
00289.mp4,22,670,B,2,1,2,851,543,661,526,576,296,6,A
00290.mp4,1,36,A,2,1,2,621,349,649,330,616,545,1,X
00290.mp4,2,60,A,2,1,1,678,325,661,307,580,489,6,X
00290.mp4,3,80,A,2,1,2,789,364,665,500,1015,317,8,X
00290.mp4,4,125,B,1,2,1,456,633,480,611,602,309,5,X
00290.mp4,5,141,A,2,1,2,770,323,675,307,476,617,6,X
00290.mp4,6,173,B,2,2,2,816,516,774,477,741,332,4,X
00290.mp4,7,198,A,2,1,2,805,380,755,360,726,488,8,X
00290.mp4,8,250,B,1,2,1,481,626,484,607,593,303,5,X
00290.mp4,9,263,A,2,2,2,0,0,598,314,431,624,6,X
00290.mp4,10,284,A,2,2,1,467,310,497,278,547,549,7,X
00290.mp4,11,295,B,2,1,2,431,556,531,547,500,281,6,X
00290.mp4,12,320,A,2,2,2,542,357,582,340,547,515,6,X
00290.mp4,13,400,A,2,2,1,0,0,761,274,688,534,3,B
00291.mp4,1,44,A,2,2,2,607,430,563,412,654,553,6,X
00291.mp4,2,68,B,2,2,1,803,620,749,598,691,402,7,X
00291.mp4,3,107,B,2,1,2,545,566,556,531,1088,362,6,X
00291.mp4,4,129,B,2,2,2,615,557,653,545,643,404,6,X
00291.mp4,5,156,A,2,2,2,471,405,558,523,511,547,8,X
00291.mp4,6,197,B,2,2,1,825,626,738,605,676,397,7,X
00291.mp4,7,240,B,2,2,2,787,557,778,516,699,375,8,X
00291.mp4,8,267,A,2,2,2,0,0,617,354,639,554,3,X
00291.mp4,9,301,B,2,2,2,808,581,698,559,603,341,6,X
00291.mp4,10,328,A,2,1,2,821,421,751,549,1088,359,8,X
00291.mp4,11,367,B,2,2,1,880,632,789,599,708,382,3,X
00291.mp4,12,391,A,2,2,2,408,399,541,385,808,616,6,B
00292.mp4,1,20,B,2,1,2,611,528,586,322,1034,310,1,X
00292.mp4,2,55,B,2,1,2,465,516,537,480,588,332,8,X
00292.mp4,3,86,A,2,1,2,0,0,620,504,1034,301,6,X
00292.mp4,4,119,B,2,2,2,846,559,726,534,779,278,6,X
00292.mp4,5,146,A,2,1,2,0,0,711,494,1034,301,6,X
00292.mp4,6,173,B,2,2,2,750,519,711,500,729,349,8,X
00292.mp4,7,208,A,2,2,1,495,303,598,519,1034,301,7,X
00292.mp4,8,227,B,2,1,2,433,554,556,519,531,307,6,X
00292.mp4,9,251,A,2,2,2,550,355,603,520,503,545,6,X
00292.mp4,10,274,B,2,1,2,431,540,500,481,575,346,8,X
00292.mp4,11,311,A,2,2,2,0,0,592,520,1034,302,5,X
00292.mp4,12,336,B,2,1,2,493,571,570,555,694,281,6,X
00292.mp4,13,364,A,2,2,2,497,337,538,530,523,545,6,X
00292.mp4,14,399,A,2,2,2,703,330,660,523,645,550,6,X
00292.mp4,15,412,B,2,1,2,485,549,636,530,683,329,6,X
00292.mp4,16,438,A,2,2,1,558,346,541,513,576,536,6,B
00293.mp4,1,39,B,2,1,2,1127,482,670,482,611,378,1,X
00293.mp4,2,64,A,2,1,2,535,385,537,385,551,498,6,X
00293.mp4,3,87,B,2,1,2,476,457,485,457,576,379,8,X
00293.mp4,4,136,A,2,2,1,493,358,517,358,535,475,5,X
00293.mp4,5,161,B,2,2,2,767,492,769,462,602,365,6,X
00293.mp4,6,194,A,2,2,1,533,368,653,470,575,484,7,X
00293.mp4,7,214,B,2,2,2,580,502,569,502,604,372,6,X
00293.mp4,8,252,A,2,2,1,556,357,558,357,506,499,5,X
00293.mp4,9,265,B,2,2,2,467,495,500,495,564,365,6,X
00293.mp4,10,322,B,2,2,2,973,532,1181,422,642,366,8,X
00293.mp4,11,339,B,2,2,2,683,586,512,506,669,371,7,X
00293.mp4,12,383,A,2,1,2,0,0,680,384,499,514,1,B
00294.mp4,1,6,A,2,2,2,0,0,614,432,739,590,2,X
00294.mp4,2,25,A,2,1,2,0,0,618,431,730,615,2,X
00294.mp4,3,45,B,2,2,1,0,0,626,427,688,648,7,X
00294.mp4,4,67,B,2,2,1,788,661,724,635,684,421,3,X
00294.mp4,5,86,A,2,1,2,830,436,733,426,705,601,6,X
00294.mp4,6,137,A,1,2,1,769,407,744,574,1090,407,5,X
00294.mp4,7,161,B,2,1,2,501,591,547,566,749,408,8,X
00294.mp4,8,194,A,2,2,2,473,461,578,572,1089,407,8,X
00294.mp4,9,259,A,2,2,2,0,0,0,0,402,648,3,X
00294.mp4,10,281,A,2,2,1,0,0,224,437,443,594,3,X
00294.mp4,11,325,B,1,2,1,477,640,474,606,589,408,3,X
00294.mp4,12,374,B,2,1,2,420,605,563,587,502,403,6,X
00294.mp4,13,397,A,2,2,2,478,470,492,578,1090,407,8,X
00294.mp4,14,422,B,2,2,2,798,582,770,542,572,448,8,X
00294.mp4,15,466,A,2,2,1,628,400,665,566,1089,407,3,B
00295.mp4,1,11,A,2,1,2,632,439,658,420,561,587,2,X
00295.mp4,2,68,B,2,2,1,517,674,506,657,602,404,5,X
00295.mp4,3,121,A,2,1,2,721,421,654,407,613,546,6,X
00295.mp4,4,149,B,2,2,1,630,597,621,564,598,413,5,X
00295.mp4,5,163,A,2,1,2,782,402,1009,397,647,593,6,X
00295.mp4,6,170,A,2,1,2,763,406,632,600,1009,398,6,X
00295.mp4,7,191,B,2,1,2,673,522,698,511,1010,402,8,B
00296.mp4,1,28,A,2,2,2,577,410,609,387,736,569,2,X
00296.mp4,2,86,B,2,2,1,752,659,740,639,680,377,3,X
00296.mp4,3,112,A,2,1,2,816,414,694,576,1089,360,8,X
00296.mp4,4,148,B,2,2,1,517,626,497,589,619,372,5,X
00296.mp4,5,165,A,2,2,2,441,394,524,609,470,630,6,X
00296.mp4,6,197,A,2,2,2,0,0,582,380,533,535,3,X
00296.mp4,7,220,B,2,2,2,503,537,549,521,619,364,6,X
00296.mp4,8,226,B,2,2,2,475,537,560,521,622,363,6,X
00296.mp4,9,258,A,2,2,1,442,394,516,375,506,526,3,A
00297.mp4,1,25,B,2,1,2,0,0,580,312,666,497,1,X
00297.mp4,2,48,A,2,1,1,541,323,589,527,562,539,6,X
00297.mp4,3,59,A,2,2,1,571,272,581,527,556,539,5,X
00297.mp4,4,78,B,2,2,2,838,543,1034,311,623,279,6,X
00297.mp4,5,124,B,2,2,2,563,537,608,501,679,337,6,X
00297.mp4,6,148,B,2,2,2,747,523,631,503,708,321,6,X
00297.mp4,7,196,B,2,2,2,821,548,782,492,734,329,8,X
00297.mp4,8,247,B,2,2,2,848,545,778,520,728,303,6,X
00297.mp4,9,264,A,2,2,2,0,0,670,528,1035,302,6,X
00297.mp4,10,278,B,2,1,2,0,0,624,529,1034,302,6,X
00297.mp4,11,302,A,2,1,2,763,348,691,513,708,556,6,X
00297.mp4,12,335,B,2,2,1,853,586,783,568,727,323,7,X
00297.mp4,13,351,A,2,1,2,820,318,727,300,797,552,6,B
00298.mp4,1,41,B,2,1,2,667,508,626,492,1119,389,1,X
00298.mp4,2,84,B,2,2,1,581,525,632,509,1118,392,4,X
00298.mp4,3,113,B,2,2,1,523,620,529,601,1119,396,7,X
00298.mp4,4,153,B,2,2,2,0,0,649,515,1119,393,6,X
00298.mp4,5,209,A,2,2,2,722,282,821,582,1119,388,6,X
00298.mp4,6,221,B,2,2,2,700,548,698,531,1118,385,6,X
00298.mp4,7,241,A,2,2,2,696,290,645,456,1127,416,6,X
00298.mp4,8,274,A,2,2,2,721,288,667,515,1126,413,6,X
00298.mp4,9,295,A,2,2,1,712,291,698,515,1126,417,5,X
00298.mp4,10,317,B,2,1,2,861,532,767,483,1126,418,6,A
00299.mp4,1,50,B,2,1,2,645,521,625,496,266,297,1,X
00299.mp4,2,62,A,2,1,2,0,0,265,296,625,498,8,X
00299.mp4,3,76,B,2,1,2,699,519,648,498,264,297,6,B
00300.mp4,1,32,A,2,1,2,0,0,636,474,1140,418,6,X
00300.mp4,2,45,B,2,2,2,715,510,663,497,1140,419,6,X
00300.mp4,3,64,B,1,2,1,818,573,780,550,1141,417,5,X
00300.mp4,4,79,A,2,2,2,768,273,751,581,1140,415,6,X
00300.mp4,5,106,B,2,2,2,695,491,711,470,1138,414,6,X
00300.mp4,6,131,A,2,1,2,671,331,647,428,1142,419,6,X
00300.mp4,7,197,A,2,2,2,752,277,843,575,1138,418,6,X
00300.mp4,8,202,A,2,2,1,694,278,765,546,1138,418,6,X
00300.mp4,9,223,B,2,2,2,527,485,577,437,1142,417,6,X
00300.mp4,10,256,A,2,2,1,0,0,613,473,1140,418,3,X
00300.mp4,11,286,B,2,1,2,760,519,702,508,1141,417,6,X
00300.mp4,12,312,A,2,2,1,726,304,671,487,1140,416,6,X
00300.mp4,13,338,B,2,2,1,828,532,785,514,1140,416,7,X
00300.mp4,14,391,B,2,1,2,793,453,725,435,1142,419,8,X
00300.mp4,15,411,A,2,2,2,806,334,731,410,1142,418,8,X
00300.mp4,16,479,A,2,2,2,782,266,798,544,1140,417,6,X
00300.mp4,17,518,B,2,2,2,738,449,728,433,1142,418,6,X
00300.mp4,18,533,A,2,1,2,0,0,706,413,1141,418,6,X
00300.mp4,19,555,B,2,2,2,0,0,699,469,1141,418,8,X
00300.mp4,20,572,B,2,2,1,0,0,741,538,1140,417,3,B
00301.mp4,1,40,B,2,2,2,588,597,662,563,1086,359,2,X
00301.mp4,2,64,A,2,2,2,527,421,636,550,1085,358,6,X
00301.mp4,3,88,B,2,1,2,416,552,568,395,1085,358,8,X
00301.mp4,4,136,B,2,2,2,486,589,520,562,1085,358,8,X
00301.mp4,5,161,B,2,2,1,493,647,508,615,1085,358,3,X
00301.mp4,6,193,A,2,2,1,731,364,643,583,1086,358,3,X
00301.mp4,7,220,B,2,1,2,447,581,499,538,1086,359,6,X
00301.mp4,8,253,A,2,2,1,476,365,526,563,1086,359,3,X
00301.mp4,9,270,A,2,2,1,0,0,560,577,1086,358,3,X
00301.mp4,10,283,B,2,2,1,510,619,515,596,1086,358,3,X
00301.mp4,11,304,B,2,2,1,0,0,387,613,1086,358,3,X
00301.mp4,12,324,A,2,1,2,761,402,1085,358,507,604,6,B
00302.mp4,1,27,B,2,2,2,674,531,654,498,643,334,6,X
00302.mp4,2,95,B,2,2,2,494,507,525,462,609,309,6,X
00302.mp4,3,141,A,2,2,2,0,0,543,386,612,481,8,X
00302.mp4,4,155,B,2,2,2,0,0,293,411,657,518,8,X
00302.mp4,5,175,B,2,1,2,770,598,753,577,641,329,3,X
00302.mp4,6,191,B,1,2,1,787,569,773,540,678,318,5,X
00302.mp4,7,205,A,2,2,2,781,306,758,548,782,566,6,B
00303.mp4,1,4,A,2,1,2,688,347,696,478,1031,306,1,X
00303.mp4,2,35,B,2,2,2,795,551,669,308,684,327,6,A
00304.mp4,1,46,A,2,2,2,640,451,672,562,1070,383,9,X
00304.mp4,2,71,B,2,2,1,771,629,728,614,704,428,4,X
00304.mp4,3,111,B,2,1,2,510,574,552,541,644,409,6,X
00304.mp4,4,134,A,2,2,2,611,449,608,539,1070,378,6,X
00304.mp4,5,160,B,2,2,2,640,551,689,530,1070,380,8,X
00304.mp4,6,225,B,2,2,1,764,599,765,574,759,414,6,X
00304.mp4,7,256,B,2,1,2,495,587,610,576,516,441,6,X
00304.mp4,8,293,A,2,2,1,668,401,663,385,638,570,3,X
00304.mp4,9,320,B,2,2,2,0,0,671,383,678,602,6,X
00304.mp4,10,342,B,2,2,1,727,635,721,611,687,419,5,X
00304.mp4,11,390,B,2,2,2,757,568,730,528,677,426,6,X
00304.mp4,12,443,B,2,2,2,735,593,769,577,742,395,6,X
00304.mp4,13,449,A,2,2,1,720,405,766,576,1070,385,6,X
00304.mp4,14,471,A,2,2,2,495,448,620,568,1070,384,8,X
00304.mp4,15,507,B,2,2,1,776,616,726,587,678,415,5,X
00304.mp4,16,525,A,2,2,2,482,425,725,624,1069,381,6,X
00304.mp4,17,555,A,2,1,2,472,428,556,416,534,534,6,X
00304.mp4,18,598,A,1,2,1,793,395,701,559,1069,386,5,X
00304.mp4,19,610,B,2,2,2,845,594,729,578,795,402,6,X
00304.mp4,20,660,B,2,2,2,477,603,555,579,664,433,6,X
00304.mp4,21,684,A,2,2,1,546,447,554,430,575,589,5,X
00304.mp4,22,711,B,2,1,2,953,606,741,584,590,479,8,B
00305.mp4,1,52,A,2,2,2,0,0,557,383,590,495,6,X
00305.mp4,2,77,B,2,1,2,478,461,500,461,569,379,8,X
00305.mp4,3,120,A,2,2,1,1091,361,669,361,635,458,3,X
00305.mp4,4,124,A,2,2,1,1088,361,669,361,670,466,5,X
00305.mp4,5,135,A,2,2,1,1076,352,672,352,683,477,5,X
00305.mp4,6,175,B,2,2,1,870,594,819,575,1153,433,7,X
00305.mp4,7,202,A,2,2,2,527,383,523,383,609,527,8,X
00305.mp4,8,234,B,2,2,1,410,590,450,555,1157,439,7,X
00305.mp4,9,266,A,2,2,1,552,367,582,514,1217,498,3,X
00305.mp4,10,308,B,2,2,1,995,594,991,594,679,373,7,X
00305.mp4,11,333,A,2,2,2,1166,399,759,399,769,520,6,X
00305.mp4,12,359,B,2,1,2,990,0,0,0,605,453,8,B
00306.mp4,1,24,B,2,1,2,0,0,698,316,625,524,2,X
00306.mp4,2,43,B,2,1,2,0,0,626,523,977,333,1,X
00306.mp4,3,49,B,2,1,2,0,0,623,526,977,333,1,X
00306.mp4,4,71,A,2,2,1,0,0,623,547,977,334,5,X
00306.mp4,5,85,A,1,2,1,721,295,682,536,977,333,5,X
00306.mp4,6,106,B,2,1,2,531,560,609,536,656,309,6,X
00306.mp4,7,125,A,2,1,2,595,350,618,320,569,524,6,X
00306.mp4,8,135,A,2,2,2,0,0,574,518,977,333,6,A
00307.mp4,1,62,B,2,1,2,562,500,554,480,600,334,6,X
00307.mp4,2,87,A,2,1,2,616,360,644,490,659,510,8,X
00307.mp4,3,112,B,2,1,2,601,524,640,504,616,334,6,X
00307.mp4,4,130,B,2,1,2,572,521,581,503,605,334,6,X
00307.mp4,5,152,A,2,2,1,541,301,622,483,547,524,3,X
00307.mp4,6,169,B,2,1,2,501,497,551,445,557,304,6,X
00307.mp4,7,207,B,2,2,2,891,507,629,490,707,324,6,X
00307.mp4,8,228,A,2,1,2,961,311,681,515,700,530,6,A
00308.mp4,1,26,B,2,1,2,0,0,649,466,1116,385,1,X
00308.mp4,2,36,B,2,1,2,610,508,663,492,1114,387,1,X
00308.mp4,3,47,A,2,1,2,0,0,624,474,1112,385,6,X
00308.mp4,4,84,B,2,2,1,420,606,461,593,1130,419,7,X
00308.mp4,5,122,B,2,2,1,496,518,554,502,603,291,4,A
00309.mp4,1,63,A,2,2,1,0,0,740,364,620,576,3,X
00309.mp4,2,102,B,2,1,2,463,605,556,572,679,385,6,X
00309.mp4,3,125,A,2,2,2,492,440,537,426,514,581,9,X
00309.mp4,4,151,B,2,2,2,795,590,741,556,666,424,8,X
00309.mp4,5,181,A,2,2,1,806,390,1008,399,712,578,3,X
00309.mp4,6,197,B,2,2,2,833,601,793,578,794,398,6,X
00309.mp4,7,228,A,2,2,2,533,449,666,577,1008,399,8,X
00309.mp4,8,263,B,2,2,1,462,649,510,625,583,405,3,X
00309.mp4,9,286,A,2,2,2,488,436,531,421,528,625,6,X
00309.mp4,10,305,A,2,2,2,733,434,612,416,667,577,6,X
00309.mp4,11,314,B,2,2,2,797,582,613,414,1010,402,8,X
00309.mp4,12,324,A,2,2,2,756,439,769,532,752,554,6,X
00309.mp4,13,340,A,2,2,2,821,453,759,442,1010,403,6,X
00309.mp4,14,373,B,2,1,2,465,604,557,593,778,444,8,X
00309.mp4,15,408,A,2,2,1,577,411,587,581,1009,399,7,X
00309.mp4,16,432,B,2,1,2,540,578,590,551,599,409,8,X
00309.mp4,17,466,A,1,2,1,760,393,651,571,1009,397,3,X
00309.mp4,18,504,B,2,2,1,820,634,687,391,1010,402,7,X
00309.mp4,19,512,B,2,2,2,655,672,830,657,1010,402,7,X
00309.mp4,20,533,A,2,2,2,500,450,713,621,660,641,8,X
00309.mp4,21,566,B,2,2,2,765,544,716,520,645,444,8,A
00310.mp4,1,62,A,2,2,2,0,0,261,298,612,511,6,X
00310.mp4,2,72,A,2,2,2,0,0,263,298,628,517,8,X
00310.mp4,3,94,B,2,2,1,665,525,679,501,265,297,6,X
00310.mp4,4,126,B,2,1,2,0,0,265,296,678,494,8,X
00310.mp4,5,211,B,2,2,1,664,560,679,536,263,299,5,A
00311.mp4,1,20,A,2,1,2,0,0,616,514,1034,305,6,X
00311.mp4,2,31,B,2,1,2,751,513,676,471,729,355,8,X
00311.mp4,3,44,B,2,2,2,730,491,723,445,1031,306,8,X
00311.mp4,4,68,A,2,2,1,503,307,588,289,618,488,7,B
00312.mp4,1,11,A,2,2,2,0,0,623,417,729,585,2,X
00312.mp4,2,68,B,2,2,1,801,671,753,650,687,404,7,X
00312.mp4,3,91,A,2,1,2,815,426,760,415,717,606,6,X
00312.mp4,4,118,B,2,2,2,812,577,695,404,1010,403,8,X
00312.mp4,5,151,A,2,2,1,561,389,618,572,1009,399,5,X
00312.mp4,6,167,B,2,1,2,466,605,568,595,1009,399,6,X
00312.mp4,7,208,A,2,2,1,460,402,558,585,1009,399,7,X
00312.mp4,8,235,B,2,2,1,477,628,499,611,530,414,3,X
00312.mp4,9,264,A,2,2,1,496,410,543,601,1009,399,7,X
00312.mp4,10,291,B,2,2,2,740,572,627,389,1009,399,8,X
00312.mp4,11,340,A,2,2,1,435,381,538,555,1008,398,7,A
00313.mp4,1,37,A,2,1,2,683,377,659,377,724,500,1,X
00313.mp4,2,54,B,2,2,2,1193,480,766,480,672,375,8,X
00313.mp4,3,94,A,2,2,1,1193,366,1246,432,663,464,5,X
00313.mp4,4,118,B,2,1,2,458,493,445,493,608,366,8,X
00313.mp4,5,150,A,2,2,2,1003,383,626,383,573,475,8,X
00313.mp4,6,174,B,2,1,2,478,438,488,438,551,388,6,X
00313.mp4,7,216,A,2,2,1,1152,353,665,353,601,460,5,X
00313.mp4,8,251,B,1,2,1,1162,575,1238,434,460,519,3,X
00313.mp4,9,270,A,2,2,2,523,375,460,554,523,590,6,X
00313.mp4,10,304,B,2,2,1,400,567,371,567,610,370,5,X
00313.mp4,11,320,B,2,2,1,516,575,496,575,588,372,5,X
00313.mp4,12,339,A,2,2,1,550,362,552,362,564,511,5,X
00313.mp4,13,384,B,2,2,1,0,0,390,561,609,373,5,X
00313.mp4,14,403,A,2,2,2,1156,374,668,374,560,595,6,B
00314.mp4,1,28,B,2,2,2,597,496,555,481,627,327,6,X
00314.mp4,2,66,A,2,2,2,633,317,629,502,602,519,6,X
00314.mp4,3,80,B,2,2,1,0,0,268,295,597,514,4,A
